86317
83868
82373
81865
82467
84614
87847
90557
91511
92236
91889
90831
89312
87958
86655
86775
90220
98241
98781
98636
97686
95149
91070
86019
83129
80581
79585
79793
81413
86484
94719
1.0174e+05
1.0337e+05
1.0408e+05
1.0399e+05
1.0281e+05
1.0145e+05
1.0044e+05
99199
99135
1.0211e+05
1.1019e+05
1.1218e+05
1.1069e+05
1.1011e+05
1.0648e+05
1.0074e+05
94753
95010
93258
92883
93827
96610
1.0177e+05
1.1108e+05
1.1695e+05
1.1633e+05
1.1622e+05
1.1534e+05
1.132e+05
1.1144e+05
1.1001e+05
1.0869e+05
1.0834e+05
1.1103e+05
1.1807e+05
1.2027e+05
1.1874e+05
1.1722e+05
1.1384e+05
1.0856e+05
1.0338e+05
1.0045e+05
98008
97000
96623
97303
99668
1.0327e+05
1.0717e+05
1.0891e+05
1.0831e+05
1.0695e+05
1.0343e+05
1.0008e+05
97416
95552
95205
97888
1.0518e+05
1.0769e+05
1.0586e+05
1.0456e+05
1.0229e+05
98268
93727
88643
86303
84854
84461
84953
86442
88363
91336
93712
95147
95013
94055
92751
91365
90099
90497
93493
1.0059e+05
1.0201e+05
1.0079e+05
99482
96384
91664
86870
85874
84443
84135
84651
87256
92729
1.0188e+05
1.0729e+05
1.0858e+05
1.0953e+05
1.1028e+05
1.1026e+05
1.0948e+05
1.0928e+05
1.0871e+05
1.0881e+05
1.118e+05
1.2027e+05
1.2342e+05
1.2427e+05
1.2378e+05
1.2183e+05
1.1711e+05
1.1145e+05
1.1051e+05
1.0954e+05
1.0919e+05
1.1032e+05
1.1304e+05
1.1913e+05
1.2993e+05
1.3459e+05
1.3436e+05
1.332e+05
1.3194e+05
1.2949e+05
1.2744e+05
1.2548e+05
1.2394e+05
1.2336e+05
1.2581e+05
1.3381e+05
1.3539e+05
1.3495e+05
1.333e+05
1.2815e+05
1.2125e+05
1.1487e+05
1.1057e+05
1.0938e+05
1.0862e+05
1.0944e+05
1.1143e+05
1.1692e+05
1.2602e+05
1.2793e+05
1.2787e+05
1.2506e+05
1.2198e+05
1.1887e+05
1.1611e+05
1.1391e+05
1.1223e+05
1.1205e+05
1.1409e+05
1.2162e+05
1.2385e+05
1.2314e+05
1.2125e+05
1.1717e+05
1.1133e+05
1.0458e+05
99449
97240
95930
95859
98090
1.0276e+05
1.1187e+05
1.1523e+05
1.1398e+05
1.1246e+05
1.1081e+05
1.0843e+05
1.0571e+05
1.0384e+05
1.0238e+05
0
1.0409e+05
1.1129e+05
1.1379e+05
1.1263e+05
1.111e+05
1.0742e+05
1.0156e+05
96308
90900
88161
87178
86876
88482
92932
1.0261e+05
1.0663e+05
1.0624e+05
1.0535e+05
1.0487e+05
1.0308e+05
1.0072e+05
99653
97904
97301
99161
1.0536e+05
1.0531e+05
1.031e+05
1.0088e+05
96835
91764
86077
78414
75538
73462
72296
72263
74020
76952
80805
84996
87667
88211
87652
85824
84073
83058
82923
85286
90874
92301
91237
90100
87316
83388
78211
76009
73932
72663
72403
72946
74651
77372
80895
83593
85600
85522
84898
84423
82912
81858
82089
85048
92991
94546
94252
93932
90626
86617
82397
79596
77829
76988
77423
79491
84969
94893
99445
98765
97564
97229
95923
93916
92902
91914
91493
94280
0
1.0131e+05
99789
98289
94995
89579
83751
77495
75322
74047
73942
75787
80918
0
96310
96933
97864
98192
97238
95694
94307
93533
93306
95232
1.0299e+05
1.0358e+05
1.0214e+05
1.0036e+05
97054
91557
85322
82961
80627
79973
79900
82141
88334
98839
1.0364e+05
1.024e+05
1.0146e+05
1.011e+05
1.001e+05
98764
97767
96869
96807
99594
1.0696e+05
1.0861e+05
1.0753e+05
1.0629e+05
1.0277e+05
97329
91443
86744
84748
84114
84463
86642
92457
1.0263e+05
1.0732e+05
1.0754e+05
1.0658e+05
1.052e+05
1.029e+05
1.0122e+05
99444
98594
98303
