2/16/2015,110177,108819,109023,109661,111932,117704,126756,129991,129927,128338,126347,123427,119066,117220,115679,115022,116128,122154,126187,125660,123341,119221,113150,107378
2/17/2015,102213,100568,100007,100403,102744,108307,118477,121566,120773,119730,117879,115375,112509,110446,108468,108129,109358,114556,120809,119404,117859,113887,108574,103148
2/18/2015,102306,101158,100794,101243,103174,108738,118422,120808,120048,118013,115807,113660,111897,110489,109364,109404,111327,116639,123608,122484,121181,118353,113228,107667
2/19/2015,106741,105498,105528,106756,109137,114497,124621,129177,128878,126977,125378,124222,122765,121642,120927,121125,123134,129746,134301,134076,132852,128347,122853,118339
2/20/2015,116855,115299,115629,116370,118998,126479,136066,136510,135909,132612,129747,126046,122384,119939,118031,117001,118073,123042,127705,127566,125391,121849,116679,112074
2/21/2015,105581,103474,102523,102297,102471,104133,106704,108703,110178,110404,109137,106571,103138,100613,98296,97640,98657,102221,106079,104320,101735,98645,94523,90252
2/22/2015,85831,83836,82640,81928,82044,83651,86130,89025,91924,94216,94393,94186,93035,91782,91062,90922,92878,97740,103054,103906,102623,100520,97019,93356
2/23/2015,93655,92672,92971,94100,96616,102151,111911,115641,116649,116936,116775,115857,114324,112810,111859,111686,113621,119874,125832,126651,125171,122102,116779,111234
2/24/2015,108076,106979,106949,107605,110138,115949,126264,128118,125802,122373,119528,116608,113381,111179,109600,108848,110259,114594,119202,119355,117230,112834,107121,102213
2/25/2015,98555,96778,96211,96687,98588,103979,112643,115124,113406,111988,110307,108204,105361,103946,102157,101816,103277,108078,114321,114185,113416,109724,104872,100105
2/26/2015,95574,94174,93928,94592,96680,102143,111701,114410,114365,114299,113260,111981,109991,108378,107226,107122,108569,113050,119474,119686,117818,113777,107841,103404
2/27/2015,99521,98282,98104,98939,100827,106018,116241,117340,116746,115945,114958,112860,109879,108194,107331,106764,108110,112709,119138,119194,117874,114943,110328,106014
2/28/2015,102475,101258,101055,101410,102855,105505,108321,110683,111711,111484,109951,107099,104235,101791,100127,99412,100835,105161,110209,109773,108409,106148,102374,98504
3/1/2015,93822,91864,91306,90893,91070,92621,95337,97100,98935,99466,98584,97313,96094,94649,93563,93296,95037,98136,103244,102929,101135,97511,93041,88776
3/2/2015,86133,84476,83658,83973,86135,91935,102423,105789,105545,104414,103864,102781,101153,99788,98129,97766,99170,102949,109340,110769,108285,105768,100500,95734
3/3/2015,91754,90245,90178,91147,93432,99359,109762,111486,110117,108518,108359,106602,104751,102992,101512,100792,101879,105438,109710,109079,105887,101221,94718,88146
3/4/2015,81541,79284,78294,78241,80156,85498,96596,99386,99593,99390,99439,98730,97650,96809,95909,95235,96823,100058,104497,104784,103472,100130,94559,89049
3/5/2015,85829,84571,84301,84902,87496,93439,102975,106995,107713,109182,109934,109464,108195,107466,106406,106196,107786,112190,117720,119067,118264,114596,108953,104911
3/6/2015,101290,101305,101755,102992,105681,112046,121008,121488,119707,117677,115579,112594,109013,106248,104081,103324,104596,108498,114451,115338,114500,111517,106630,103400
3/7/2015,98748,97311,96481,96284,97640,99645,102248,104476,105211,104190,101864,98979,95715,92792,90580,89476,90440,93530,99503,99555,97398,95119,90793,86934
3/8/2015,81401,79096,,78830,79414,81465,84131,86657,88977,89614,88780,87167,85835,84208,82752,81930,82691,85270,88490,93050,93521,90216,86509,82438
3/9/2015,78520,77308,76954,77417,79768,85639,95279,99611,99120,98260,97483,95689,93453,92202,90388,89662,89687,91449,94287,98310,99512,94340,88264,82615
3/10/2015,75729,73606,72668,72764,74840,80410,92557,97346,95887,95003,94771,93206,92172,90823,89411,88985,88907,89776,91001,95713,95527,89927,84123,76871
3/11/2015,71266,69345,68370,68283,69581,74739,87671,92346,90842,90645,90579,89315,88056,86853,85130,84410,84703,85473,87518,92272,92224,87563,82033,76009
3/12/2015,72586,70628,69787,70430,73079,79425,91428,95206,94926,93987,93195,91351,89297,87626,86369,85271,85225,86416,88329,93148,93672,89485,83716,78700
3/13/2015,75792,74321,73448,73889,76246,82429,93882,96846,95060,93903,93023,90825,88664,87430,85828,84924,84834,85278,86220,91698,90714,86530,81095,75887
3/14/2015,70689,68984,67411,66761,67350,68996,73055,76889,81035,83163,83524,82057,80460,77644,75956,75013,75296,76000,78212,81522,82164,79221,74621,70229
3/15/2015,66788,65273,64187,63886,64661,66143,68962,71629,75427,77127,77726,76800,76338,75040,73818,73634,74493,76791,79753,84942,86014,82375,78189,74052
3/16/2015,70521,68713,68294,68979,71348,77769,90013,93978,91372,90652,89592,87442,86042,84938,83857,83180,82961,83253,84688,88820,89059,85183,78802,72881
3/17/2015,68357,66564,65835,65823,67473,72760,85356,90450,88905,89175,89132,88107,87147,86627,85307,84624,84850,85558,87560,92265,93365,89881,84299,78952
3/18/2015,77074,75854,75521,76262,79059,85523,98668,101547,99509,98233,96931,94190,92183,91312,89715,88527,88626,90004,92162,96757,97774,94079,88082,82320
3/19/2015,78372,76856,76382,76903,79182,85186,99203,101769,100161,98365,96259,94244,92398,90817,89133,87942,87871,89008,90959,95637,97012,92815,86812,81697
3/20/2015,76567,75385,74528,74651,76956,82035,95204,99424,98981,99166,98577,97750,96589,95159,92748,91064,91102,91554,93024,96286,96260,92372,86007,79744
3/21/2015,74619,73149,71405,71041,72052,74711,78562,82576,85143,86305,84712,82266,79719,77497,75401,73586,73798,74120,76688,80865,82960,80496,76314,71509
3/22/2015,70724,69269,68186,68189,69038,70988,74437,77503,81210,82833,82721,81660,80481,78933,77537,76575,77086,78831,81775,87989,89507,87037,83036,78738
3/23/2015,76233,74918,74710,75681,78254,84858,97577,100947,99992,99910,98940,96596,94609,92618,91115,90158,89961,91134,92739,97327,98300,95184,89377,83700
3/24/2015,79787,78254,77830,78197,80800,87081,99662,102919,100329,99359,97553,95222,92656,91080,89331,87733,87529,88255,89728,96806,97395,92595,86294,80791
3/25/2015,75688,74361,73298,73326,75148,80565,92078,96285,94532,93755,92883,91156,88779,87513,85882,84583,84142,84453,85265,90381,90531,86429,79663,73762
3/26/2015,69691,67838,66802,66517,68109,73899,84658,88376,87512,88076,88572,87497,86148,85323,84333,83456,83299,82923,83875,88798,89530,85637,79487,74016
3/27/2015,71455,70133,69231,69364,71391,77477,88812,93096,92838,93300,93441,92066,91034,90027,88947,87744,87487,87711,88355,92498,93368,90982,85580,80675
3/28/2015,77886,77137,76100,76307,77539,80035,84461,88576,90438,91427,91334,89812,87842,85436,83727,82416,82653,84162,86423,91241,92893,90850,86777,83513
3/29/2015,81722,80411,80308,80427,81365,83585,87228,88696,89762,89720,87909,84994,81977,79624,77747,76765,77170,78474,80752,88404,90035,87072,82285,78219
3/30/2015,75262,73861,73490,73553,75302,81217,92043,95591,95259,94072,93263,91133,89068,87207,85829,84597,84312,84198,85074,91024,92401,88175,82880,77244
3/31/2015,72305,70785,70176,70270,72324,78156,89295,92592,91222,90782,90715,89133,87299,86004,84746,83546,83342,83322,84320,89629,90755,86917,80801,75485
4/1/2015,70110,68282,67842,68002,70530,77227,89453,92713,91234,89983,89208,87524,86082,84949,83620,82402,82341,82637,83140,89764,92377,87275,81002,74589
4/2/2015,69232,67626,67131,67276,69269,74922,86835,90243,88743,87394,86842,85732,84606,84020,82690,81676,81015,80959,80562,86352,88717,83050,75951,69593
4/3/2015,62820,61215,60240,60146,61300,65987,74004,79226,81332,83419,83882,83711,83051,82234,81078,79975,79711,78742,78070,81247,83589,80151,74045,68730
4/4/2015,65173,62704,61268,60880,61293,63671,67396,70382,75564,78318,79181,78106,76395,74626,72702,71660,72080,72864,73249,78744,81418,79280,75811,71081
4/5/2015,66838,65309,64204,64028,64862,66745,69712,72016,74570,75430,74216,72256,71141,69887,68460,67835,68032,68706,69711,74509,77681,75941,71442,67362
4/6/2015,64001,62897,62368,62564,64613,69997,80853,84298,84841,85724,86046,85489,84732,84189,83069,82139,81711,80853,80036,83625,86689,83002,76145,69787
4/7/2015,63658,61959,60490,60378,62085,66637,79200,82114,83102,84811,86444,86397,85945,85454,84456,83599,83494,82807,82227,86020,88100,83508,75990,69825
4/8/2015,65595,63256,61817,62054,63543,68925,81477,83859,84552,85715,86545,86120,86146,85625,85351,84498,84802,84475,83651,87274,88891,85850,78139,71725
4/9/2015,66263,64391,62903,62974,64417,69596,82389,84087,85006,86888,88608,88647,88215,88177,86982,85922,85329,84957,84155,87654,89206,85166,77920,71408
4/10/2015,65887,63691,62418,62531,63512,67889,80992,82395,83019,83848,85699,85029,84862,85090,84091,83093,82779,81133,79155,82779,85006,80705,73913,68107
4/11/2015,64616,62530,61117,60367,61084,63173,66797,70701,73468,75028,75616,74709,73779,72484,71203,69621,69855,70631,70700,74729,77949,75034,71245,66884
4/12/2015,62863,61059,59889,59788,60349,62097,64392,67096,70106,71041,70462,69454,68781,67590,66611,65755,66339,67428,68252,73368,76374,73669,68921,64394
4/13/2015,61828,60243,59605,59885,61924,67158,78218,80640,81314,81916,82645,82256,82373,82109,81454,80850,80509,80397,79381,82003,85008,80858,74178,68305
4/14/2015,63190,61391,59776,59743,61306,66642,79132,82256,82626,83301,84269,84180,83966,83775,82979,82100,81565,80558,79479,83170,85719,82808,74733,69077
4/15/2015,64080,62053,60649,60872,62612,68035,80009,83246,83208,83794,84331,83733,83378,83193,81943,80816,80783,80341,79610,83099,85755,82306,75412,69763
4/16/2015,63771,62477,61167,61342,63239,68769,79329,81520,81833,82256,83433,82768,82919,82568,81155,80495,80205,79742,78960,81642,84579,81611,74912,68608
4/17/2015,62853,61378,59587,59444,61200,65898,76848,79368,79667,80725,81625,81883,81645,81396,80738,79819,79482,78560,76536,78140,81570,78006,71456,66220
4/18/2015,62170,60051,58532,57730,58222,60173,63086,65899,70573,73321,73887,74439,74903,74110,74602,74746,75421,75029,72959,75409,77538,75324,70089,65409
4/19/2015,60084,58012,57075,56677,56626,57900,59791,62037,66362,69316,69696,69669,69737,69326,68637,68743,69113,69858,70577,74814,77648,74632,69670,64762
4/20/2015,61207,59668,58732,58660,60796,65868,77439,80068,82245,83466,85061,84990,85447,85827,85482,84841,84498,83972,82513,84622,87008,83395,75874,69105
4/21/2015,64485,62210,60529,60417,62476,67605,77863,80824,81623,82954,83916,83788,83567,83107,82157,80914,81033,80298,79878,81751,84683,82043,74399,68823
4/22/2015,64758,62936,61424,61292,63778,69678,79765,81650,82410,83016,84473,84167,84052,83758,83015,82000,81918,81487,80501,82330,85651,82764,75940,70175
4/23/2015,68108,66430,65505,65646,67663,73767,84984,86460,86406,86667,87276,86305,85619,84793,83921,82408,82158,81774,81284,83727,87178,85021,78789,73056
4/24/2015,69592,67835,67261,67484,69342,76186,86213,87171,87931,87040,86634,84993,83837,82618,81168,79174,78789,78345,77620,79841,84090,81458,75621,70483
4/25/2015,66538,64238,63508,63144,63782,67140,71027,73244,76349,77045,76763,76112,74922,73347,71886,70804,71011,71293,71043,73695,77633,76259,71585,66947
4/26/2015,63275,61564,60341,60028,60343,61895,64024,66583,70403,72107,71287,70494,69629,68372,67337,67130,68075,68389,69338,73020,77272,75541,70358,66041
4/27/2015,63649,62970,62274,62803,64915,70773,80099,82312,82852,82710,83077,82851,82386,82014,81285,80348,80125,79807,79282,81040,84037,82342,76233,70286
4/28/2015,64916,63125,62005,62061,64464,70426,81226,82536,82395,82135,82620,81838,81686,81275,79666,78970,78783,78143,77014,78382,83148,80601,73465,68079
4/29/2015,63223,61637,60670,61030,62714,68613,80315,81912,81338,80993,82588,82254,81841,81464,80357,79506,79154,78725,77338,78959,83934,81077,72729,66801
4/30/2015,63458,61319,60337,60416,61928,66728,78378,80442,80250,80622,82170,82481,82372,82222,80886,79663,79561,78603,77995,79216,84714,81510,73107,67418
5/1/2015,62262,60858,59868,59878,61322,66301,76645,78877,79377,80121,81365,80895,80272,79656,78859,78083,77452,76939,75755,75896,81031,78008,71158,65065
5/2/2015,61200,59246,57699,57178,57805,59663,62134,65738,69620,71942,71882,71841,71796,71183,70902,70807,71601,71585,70838,71510,75547,73959,69263,64610
5/3/2015,59310,56723,55342,55333,55439,55910,56668,59075,63719,66942,68222,69664,70769,71460,72706,73587,74981,75596,74882,75058,78349,77227,71311,65561
5/4/2015,61132,59195,57511,57410,59246,64093,73490,78224,80485,82796,85618,87777,89198,90815,91626,91552,91867,91807,89989,88954,91413,88278,79843,71519
5/5/2015,65684,62829,61103,60455,61697,66754,75980,81417,84252,86058,89463,90529,92855,94166,94553,94942,95160,94205,92019,91376,93799,90387,81173,72983
5/6/2015,66350,63466,61154,60275,61712,66324,74752,79122,81131,83641,87077,89518,91166,92319,92405,93104,93201,92582,90441,88603,92036,88898,79250,71511
5/7/2015,65851,63378,61691,60797,62173,66153,74026,78394,81442,84169,88850,91155,94130,95400,95839,97088,97080,96240,93882,91805,94889,91733,82250,74326
5/8/2015,68194,64967,62879,62037,62785,66891,73700,79647,83259,87211,92006,94033,97137,98856,99372,99405,99293,99250,96216,93342,95097,92156,83858,74905
5/9/2015,67906,64431,62208,60799,60502,61254,63140,66914,72499,76904,81400,84583,85734,86992,88187,89152,89136,88948,86969,85293,88691,85727,78579,70999
5/10/2015,64361,61614,59547,58040,57732,57897,58938,62207,68150,73552,76991,80692,84200,86288,87944,90663,92249,92065,90890,88839,91944,89429,80906,72699
5/11/2015,68407,65242,63328,62434,63711,67974,77096,83971,87919,92163,95982,98508,100708,102168,102627,102872,103608,103435,102161,101147,102010,99505,90192,79348
5/12/2015,71570,68413,66468,65320,66342,69914,78964,84712,88526,92228,96502,99133,100791,101768,102460,102282,101919,101564,98908,96145,98589,94694,84097,75246
5/13/2015,67539,63964,62056,61236,62116,66593,75416,78576,80439,81316,82274,82843,83596,83751,83799,84351,84078,83458,82256,81842,84770,82617,75765,69053
5/14/2015,63437,61216,60386,60031,61371,66255,75933,79543,80768,81087,82150,82755,83368,83542,83029,83668,83912,83360,81945,81805,85283,83273,75258,68237
5/15/2015,63278,61266,59630,58937,60372,65021,73158,77574,79715,81549,83726,85262,87098,88396,88750,89560,89579,89501,86387,84271,87622,85113,77299,70240
5/16/2015,65708,63119,60818,59370,58822,59769,61489,66075,71453,75822,80283,82673,84323,85899,87147,88107,88907,88965,86667,85542,87659,86115,79632,72666
5/17/2015,67923,64720,62378,60758,59990,60123,61267,64441,69936,75277,80292,83517,86224,88786,90541,91787,93488,93327,91516,90444,92325,91360,83946,76281
5/18/2015,70312,67680,65920,65008,65573,69627,77823,84198,87641,91741,96257,99174,101080,102683,103224,103537,103356,102964,100335,97644,98917,95865,86924,77765
5/19/2015,71552,68067,65938,64774,65550,69700,78081,83907,86269,89929,93382,95649,97361,99260,99758,100181,100591,99593,97406,94665,96311,93193,83863,74893
5/20/2015,66835,63960,62086,61585,62100,65806,74347,79551,80868,82121,84194,85545,86194,87004,87226,87996,88210,87412,85179,83266,86278,84081,75013,68110
5/21/2015,63565,61695,60296,59874,60733,65390,73596,77645,79758,81312,82637,83562,83350,83526,83137,83774,84519,83122,81383,80766,83735,82056,74535,67512
5/22/2015,63221,61429,60332,59777,61125,65127,72879,77706,79540,81332,82946,83668,84365,85160,84886,85291,85378,84622,81565,79751,82204,80658,73697,66573
5/23/2015,62377,59979,58172,57795,57689,59384,60618,64354,69078,71700,72793,73300,73704,73464,73320,73661,74667,74977,73760,73170,77515,75769,68594,63026
5/24/2015,58272,55843,54278,53766,54215,54435,54610,56978,62824,66157,69111,71426,73463,75231,76842,78879,81057,82088,80970,79850,83058,81162,73848,67304
5/25/2015,62779,59737,56866,56231,56395,56823,58330,62469,68606,73715,79340,83728,86842,89216,91705,94302,95953,96141,94806,92667,94984,92172,82885,74384
5/26/2015,70267,67233,65512,64669,64993,68287,76838,85082,90427,95220,100710,105093,108474,110844,112268,113660,112734,112358,109476,107011,107846,104226,93793,83710
5/27/2015,74202,70903,69025,67900,68560,71905,80188,87375,90978,95676,100492,104921,106906,108858,109973,110904,110451,109756,106606,103223,104448,101461,90978,82015
5/28/2015,73803,69987,68271,66733,67149,70569,77848,85372,89769,95214,100494,105494,109156,112096,113702,114847,115219,114188,111121,106057,106167,101245,91785,82585
5/29/2015,74113,70201,67702,66179,66839,70178,77323,83951,88658,93460,98783,102700,105344,107699,108841,109519,109791,108633,104119,99654,99855,97134,88963,80509
5/30/2015,73018,68724,66064,64086,63515,64047,65281,69201,76110,81699,87046,91217,93866,95667,96702,97900,98762,97768,94337,91003,91752,90450,83007,76693
5/31/2015,70847,67705,65427,63491,62974,62784,63382,65798,72374,78135,83286,86573,89106,90470,91154,92139,93031,92333,89718,87734,89622,87843,80195,73954
6/1/2015,69917,67067,64729,63580,64823,68899,75059,82363,86765,91185,95707,98047,99311,100542,100705,100451,100311,99039,94882,92618,94523,92042,83996,75463
6/2/2015,69324,66112,62894,61983,63826,67544,74354,80738,83621,86584,88769,89591,90913,91870,92614,93175,92798,91679,88874,87691,89159,87888,80190,71657
6/3/2015,63592,61460,59531,59110,60287,62968,70145,78569,82144,84938,87850,89278,90129,90987,91293,91354,91535,90962,89331,87768,88922,87695,79388,70518
6/4/2015,66465,64323,61710,60548,61941,65892,72180,78839,83146,86395,88841,90396,92206,93651,94061,94211,94508,93697,92147,90550,91366,90113,83058,74840
6/5/2015,68212,65329,63056,62525,63049,66396,72639,78894,83131,86432,90448,92657,93792,95375,96054,96540,97215,96085,93525,91068,91081,89786,82968,74583
6/6/2015,66646,64057,60854,59150,59643,60192,60835,65385,72707,78029,82863,84796,86482,87189,87890,89553,90110,89555,87879,85944,86171,85055,79129,71833
6/7/2015,63480,60632,56768,55680,56016,56596,57096,59511,67417,72645,77418,81110,83412,85681,87351,89427,91204,92193,90365,88281,88889,88462,81741,74146
6/8/2015,70651,68065,64955,63624,65587,68767,75999,83197,88196,93405,98692,101927,106017,108676,110093,111259,111778,110354,107153,103938,103605,102119,92343,83775
6/9/2015,75832,71780,68551,66346,68180,72173,78386,85504,90144,95061,99985,103295,106880,108879,110394,111277,112375,111839,108111,104947,104387,101899,92639,82904
6/10/2015,74819,70721,67464,65638,67437,70172,76964,84885,90572,96098,101283,106462,111474,114976,117432,118654,119327,118826,115716,110949,108918,107372,97348,87605
6/11/2015,78971,73365,69853,68685,69237,72649,79786,88767,94956,101196,108384,114865,119970,123001,124650,125438,125923,124744,121896,117824,114892,111774,101663,91901
6/12/2015,83935,78519,74213,72719,73296,76229,83926,92481,99033,106063,112745,119142,121102,122423,123796,123518,124782,124511,120390,115928,112924,110525,100883,91043
6/13/2015,81784,77065,73219,70497,70179,70449,71485,78154,85927,94494,100539,104833,106917,108563,109803,110785,110820,110131,106423,102752,100393,98931,91406,83355
6/14/2015,78756,74287,70047,68026,67484,66574,65716,70659,78038,85900,92522,97278,100378,102656,104549,106309,106929,106897,104750,102142,101576,100627,93453,85157
6/15/2015,79576,75406,72513,70971,72047,75741,82792,90234,96352,102789,109280,113965,117256,119046,120390,121444,121724,120937,118254,114691,113342,110854,101433,91984
6/16/2015,85596,80290,76446,74625,75439,78841,85995,93488,99946,106499,112281,116668,119786,122639,123337,123614,123367,122250,119049,114344,112649,109887,99192,89263
6/17/2015,80232,75497,71449,70121,71582,74662,80214,87650,92714,97466,101938,105046,109312,111823,112406,112668,112967,111872,107479,104263,103267,101659,92804,83479
6/18/2015,76930,72817,70268,68895,70012,73761,79107,86631,92080,96668,101400,104830,108771,111546,113029,113762,114308,112684,110262,105709,104740,103341,94893,85867
6/19/2015,80009,75240,72251,70715,71500,74699,80649,87629,94241,99235,105052,109069,112480,114193,115588,115727,115993,114832,110989,105646,103653,101603,92842,84100
6/20/2015,76650,72507,69415,67481,67331,66907,67147,72620,79386,86689,91887,95662,98764,100999,102813,104246,104864,104561,102830,99882,99210,97801,91527,84284
6/21/2015,78858,75594,72052,69458,68558,68067,67332,71973,80504,87001,93536,99650,103838,107057,110484,113188,114832,115426,113789,110100,109927,108835,99481,92305
6/22/2015,83256,78069,74892,73192,74405,77925,84028,92331,99333,105707,112253,117668,122421,126942,127745,129107,129034,128441,126219,122647,119790,117156,105977,96329
6/23/2015,89586,84410,80660,78360,79186,82528,88830,97409,105016,112229,119043,124832,128743,131075,133227,132552,132590,132217,128912,125040,122929,119264,108456,97419
